Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED
153,153,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
154,154,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
155,155,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
156,156,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
157,157,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
158,158,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
159,159,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
160,160,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
161,161,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
162,162,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
163,163,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
164,164,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
165,165,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
166,166,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
167,167,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
168,168,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
169,169,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
170,170,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
171,171,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
172,172,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
173,173,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
174,174,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
175,175,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
176,176,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
177,177,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
178,178,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
179,179,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
180,180,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
181,181,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
182,182,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
183,183,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
184,184,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
185,185,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
186,186,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
187,187,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
188,188,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
189,189,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
190,190,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
191,191,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
192,192,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
193,193,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
194,194,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
195,195,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
196,196,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
197,197,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
198,198,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
199,199,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
200,200,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
201,201,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
202,202,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
203,203,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
204,204,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
205,205,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
206,206,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
207,207,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
208,208,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
209,209,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
210,210,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
211,211,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
212,212,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
213,213,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
214,214,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
215,215,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
216,216,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
217,217,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
218,218,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
219,219,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
220,220,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
221,221,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
222,222,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
223,223,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
224,224,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
225,225,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
226,226,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
227,227,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
228,228,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
229,229,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
230,230,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
231,231,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
232,232,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
233,233,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
234,234,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
235,235,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
236,236,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
237,237,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
238,238,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
239,239,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
240,240,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
241,241,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
242,242,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
243,243,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
244,244,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
245,245,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
246,246,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
247,247,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
248,248,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
249,249,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
250,250,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
251,251,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
252,252,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
253,253,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
254,254,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
255,255,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
256,256,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
257,257,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
258,258,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
259,259,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
260,260,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
261,261,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
262,262,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
263,263,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
264,264,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
265,265,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
266,266,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
267,267,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
268,268,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
269,269,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
270,270,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
271,271,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
272,272,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
273,273,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
274,274,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
275,275,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
276,276,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
277,277,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
278,278,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
279,279,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
280,280,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
281,281,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
282,282,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
283,283,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
284,284,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
285,285,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
286,286,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
287,287,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
288,288,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
289,289,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
290,290,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
291,291,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
292,292,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
293,293,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
294,294,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
295,295,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
296,296,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
297,297,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
298,298,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
299,299,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
300,300,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
301,301,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
302,302,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
303,303,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
304,304,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
305,305,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
306,306,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
307,307,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
308,308,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
309,309,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
310,310,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
311,311,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
312,312,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
313,313,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
314,314,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
315,315,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
316,316,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
317,317,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
318,318,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
319,319,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
320,320,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
321,321,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
322,322,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
323,323,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
324,324,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
325,325,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
326,326,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
327,327,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
328,328,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
329,329,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
330,330,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
331,331,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
332,332,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
333,333,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
334,334,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
335,335,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
336,336,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
337,337,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
338,338,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
339,339,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
340,340,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
341,341,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
342,342,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
343,343,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
344,344,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
345,345,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
346,346,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
347,347,0,1,0,"ST_FFT",1,1,1,00000,1,1,010c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
