Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_in_tdata[31:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_in_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_raw_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_raw_data_valid,i_system_wrapper/system_i/acquisition_axis_0_sincos_valid,i_system_wrapper/system_i/acquisition_axis_0_sincos_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_phase_count[31:0],i_system_wrapper/system_i/acquisition_axis_0_carr_mix,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acq_stop_slice_Dout,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_o_acq_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acq_exclude_limit_slice_Dout[31:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX
14981,14981,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14982,14982,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14983,14983,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14984,14984,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14985,14985,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14986,14986,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14987,14987,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14988,14988,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14989,14989,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14990,14990,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14991,14991,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14992,14992,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14993,14993,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14994,14994,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14995,14995,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14996,14996,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14997,14997,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14998,14998,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
14999,14999,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15000,15000,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15001,15001,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15002,15002,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15003,15003,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15004,15004,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15005,15005,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15006,15006,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15007,15007,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15008,15008,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15009,15009,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15010,15010,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15011,15011,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15012,15012,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15013,15013,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15014,15014,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15015,15015,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15016,15016,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15017,15017,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15018,15018,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15019,15019,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15020,15020,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15021,15021,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15022,15022,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15023,15023,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15024,15024,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15025,15025,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15026,15026,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15027,15027,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15028,15028,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15029,15029,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15030,15030,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15031,15031,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15032,15032,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15033,15033,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15034,15034,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15035,15035,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15036,15036,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15037,15037,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15038,15038,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15039,15039,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15040,15040,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15041,15041,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15042,15042,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15043,15043,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15044,15044,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15045,15045,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15046,15046,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15047,15047,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15048,15048,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15049,15049,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15050,15050,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15051,15051,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15052,15052,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15053,15053,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15054,15054,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15055,15055,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15056,15056,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15057,15057,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15058,15058,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15059,15059,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15060,15060,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15061,15061,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15062,15062,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15063,15063,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15064,15064,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15065,15065,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15066,15066,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15067,15067,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15068,15068,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15069,15069,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15070,15070,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15071,15071,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15072,15072,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15073,15073,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15074,15074,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15075,15075,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15076,15076,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15077,15077,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15078,15078,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15079,15079,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15080,15080,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15081,15081,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15082,15082,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15083,15083,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15084,15084,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15085,15085,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15086,15086,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15087,15087,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15088,15088,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15089,15089,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15090,15090,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15091,15091,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15092,15092,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15093,15093,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15094,15094,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15095,15095,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15096,15096,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15097,15097,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15098,15098,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15099,15099,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15100,15100,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15101,15101,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15102,15102,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
15103,15103,0,3,00000000,0,01000,0000,1,0,0140,00000000,0,000c,0,1,1,"ST_IFFT",3,0,0,e97a0564,0,0,0,0,0,0,0,0000,0,e97a0564,00000000,0,4,0ff0
